(3.431, 645569.80078694, 645720.0, 645505.0, 645685.0, 645720.0)
(3.698, 645586.23715522, 645670.0, 645380.0, 645495.0, 645575.0)
(4.0732, 645485.84749092, 645500.0, 645290.0, 645495.0, 645495.0)
(9.5386, 645498.16094605, 645500.0, 645415.0, 645495.0, 645495.0)
(6.1621, 645494.94312004, 645500.0, 645485.0, 645500.0, 645495.0)
(7.4568, 645497.66334084, 645500.0, 645485.0, 645495.0, 645500.0)
(8.6813, 645583.13322889, 645845.0, 645490.0, 645795.0, 645495.0)
(3.285, 645906.35509893, 646500.0, 645790.0, 645955.0, 645790.0)
(4.2452, 646083.26250824, 646600.0, 645900.0, 646365.0, 645910.0)
(3.2169, 646610.49706239, 647105.0, 646405.0, 646625.0, 646505.0)
(4.9033, 646565.89592723, 646910.0, 646210.0, 646210.0, 646625.0)
(4.6433, 645865.89408395, 646255.0, 645460.0, 646000.0, 646235.0)
(4.6779, 646020.73334188, 646520.0, 645425.0, 645545.0, 646000.0)
(8.4831, 645159.2688404, 645920.0, 645000.0, 645005.0, 645545.0)
(14.8251, 644671.98153807, 645020.0, 643080.0, 643495.0, 645005.0)
(12.5371, 644618.33434367, 646155.0, 643315.0, 645690.0, 644000.0)
(4.015, 645475.42814446, 646150.0, 645265.0, 645690.0, 645690.0)
(2.0624, 645998.89788596, 646190.0, 645620.0, 646120.0, 645620.0)
(5.719, 646001.55219444, 646120.0, 645640.0, 645745.0, 646115.0)
(2.7686, 645797.28906306, 645940.0, 645660.0, 645730.0, 645675.0)
(2.0205, 645392.85127444, 645715.0, 644755.0, 645160.0, 645715.0)
(3.6193, 645245.21261017, 645440.0, 644780.0, 645275.0, 645160.0)
(1.9738, 645532.17853886, 645950.0, 645260.0, 645595.0, 645260.0)
(1.2668, 645759.53702242, 645915.0, 645660.0, 645760.0, 645660.0)
(2.8981, 645841.80652842, 645980.0, 645705.0, 645900.0, 645760.0)
(2.7427, 645878.29948591, 646020.0, 645800.0, 645800.0, 645900.0)
(4.2251, 646184.23989965, 646335.0, 645710.0, 646135.0, 645800.0)
(2.6705, 645983.79498221, 646320.0, 645765.0, 646010.0, 646300.0)
(1.7604, 646009.49386503, 646205.0, 645730.0, 645840.0, 646010.0)
(0.7668, 645868.54655712, 645945.0, 645820.0, 645885.0, 645945.0)
(2.1803, 645949.3200477, 646305.0, 645825.0, 646075.0, 645870.0)
(3.6612, 646385.25087403, 646625.0, 646210.0, 646475.0, 646300.0)
(4.0407, 646388.57549435, 646470.0, 646315.0, 646400.0, 646410.0)
(2.2256, 646597.73544213, 647070.0, 646455.0, 647070.0, 646455.0)
(8.1223, 647342.18497224, 647745.0, 646930.0, 647470.0, 647020.0)
(2.7674, 647419.49031582, 647575.0, 647140.0, 647140.0, 647465.0)
(3.3068, 647142.07315229, 647480.0, 646835.0, 647470.0, 647140.0)
(40.5634, 647954.94193041, 648015.0, 647335.0, 647335.0, 647470.0)
(1.2851, 647168.58182243, 647490.0, 646980.0, 647095.0, 647490.0)
(1.1895, 647119.91214796, 647465.0, 646970.0, 647415.0, 647095.0)
(1.4955, 647196.35105316, 647340.0, 646990.0, 647050.0, 647335.0)
(2.2651, 647249.94790517, 647515.0, 647050.0, 647275.0, 647050.0)
(2.4107, 647243.62654001, 647505.0, 647095.0, 647125.0, 647505.0)
(2.8081, 647349.05808198, 647560.0, 647125.0, 647415.0, 647145.0)
(8.5142, 647840.9886425, 648095.0, 647415.0, 648080.0, 647550.0)
(5.3569, 647772.43331031, 648085.0, 647320.0, 647770.0, 648085.0)
(6.1422, 648383.39568884, 648570.0, 647860.0, 648515.0, 647870.0)
(6.8041, 648416.70838171, 648565.0, 648120.0, 648120.0, 648515.0)
(2.7234, 648366.41752956, 648600.0, 648120.0, 648380.0, 648120.0)
(6.4772, 648639.51205768, 649205.0, 648230.0, 648740.0, 648375.0)
(4.4313, 649552.99866856, 649990.0, 648740.0, 649750.0, 648795.0)
(15.9846, 650406.72222014, 651450.0, 649615.0, 651240.0, 649650.0)
(10.9489, 651324.77417823, 651860.0, 650930.0, 651235.0, 651250.0)
(11.1029, 651302.24108116, 651860.0, 650940.0, 651140.0, 651430.0)
(11.3676, 650635.26725078, 651270.0, 649575.0, 649795.0, 651185.0)
(10.9088, 650054.98597463, 650355.0, 649765.0, 650150.0, 649765.0)
(7.0449, 650200.14506948, 650395.0, 650085.0, 650150.0, 650160.0)
(5.9171, 650402.64436971, 650815.0, 650060.0, 650570.0, 650150.0)
(5.5779, 650648.18327686, 651195.0, 650200.0, 650325.0, 650505.0)
(6.9395, 649985.16744722, 650320.0, 649510.0, 649545.0, 650280.0)
(1.7571, 649388.03767572, 649580.0, 649095.0, 649455.0, 649545.0)
(2.0264, 649331.1638867, 649870.0, 649000.0, 649055.0, 649455.0)
(1.9868, 649148.53508154, 649455.0, 649000.0, 649120.0, 649055.0)
(5.1927, 649650.37350511, 650200.0, 649020.0, 650010.0, 649185.0)
(9.664, 650107.40081747, 650900.0, 649240.0, 649425.0, 650010.0)
(10.1177, 649856.2304674, 650965.0, 649415.0, 649595.0, 649425.0)
(4.9913, 649696.64205718, 650200.0, 649055.0, 649100.0, 649595.0)
(2.4385, 649044.5651015, 649130.0, 649000.0, 649130.0, 649100.0)
(3.5483, 649697.80542795, 650430.0, 649125.0, 650180.0, 649130.0)
(6.0047, 649816.62456076, 650185.0, 649185.0, 649355.0, 649995.0)
(1.2652, 649581.33891875, 649695.0, 649320.0, 649695.0, 649360.0)
(1.0491, 649958.57115623, 650155.0, 649695.0, 649995.0, 649695.0)
(1.7638, 650291.45963261, 650425.0, 649865.0, 650425.0, 649995.0)
(5.9625, 650660.11320755, 651190.0, 650330.0, 651190.0, 650330.0)
(6.4901, 651040.14421966, 651400.0, 650790.0, 651400.0, 651045.0)
(9.9894, 651373.34749835, 651600.0, 651075.0, 651105.0, 651400.0)
(8.5693, 651689.59763341, 652010.0, 651105.0, 651505.0, 651150.0)
(16.0613, 652049.38006264, 652510.0, 651500.0, 652300.0, 651565.0)
(9.3451, 652435.75900739, 653800.0, 651515.0, 652335.0, 651605.0)
(11.1655, 652808.16027048, 653955.0, 651805.0, 652260.0, 652700.0)
(12.4932, 652177.54294336, 654500.0, 651525.0, 652110.0, 652260.0)
(8.9548, 652189.04660071, 653815.0, 651665.0, 652000.0, 652140.0)
(8.1805, 652086.56298515, 653490.0, 651690.0, 651725.0, 651940.0)
(14.7034, 651856.05475604, 652660.0, 651500.0, 651750.0, 652575.0)
(5.2345, 651445.36574649, 652155.0, 650780.0, 650840.0, 651775.0)
(3.82, 650359.2460733, 650840.0, 649930.0, 650000.0, 650840.0)
(8.469, 650307.79212422, 651375.0, 649100.0, 650910.0, 650005.0)
(7.7135, 651226.18908407, 652120.0, 650860.0, 651090.0, 650965.0)
(6.1439, 651293.13294487, 652360.0, 651000.0, 651190.0, 651090.0)
(8.7475, 651395.00845956, 652360.0, 651160.0, 651260.0, 651190.0)
(3.1478, 651028.78581867, 651265.0, 650765.0, 650775.0, 651260.0)
(1.5392, 650648.79612786, 650905.0, 650390.0, 650530.0, 650765.0)
(4.3613, 650101.85793227, 650535.0, 650000.0, 650015.0, 650390.0)
(9.0311, 649635.33218545, 650090.0, 649100.0, 649780.0, 650000.0)
(3.1253, 649412.54391578, 649920.0, 649105.0, 649320.0, 649775.0)
(2.1493, 649554.95231005, 649830.0, 649325.0, 649590.0, 649335.0)
(4.7063, 649964.3267535, 650000.0, 649800.0, 649985.0, 649840.0)
(2.6947, 650112.04030133, 650615.0, 649985.0, 650200.0, 649985.0)
(3.9446, 649877.68037317, 650190.0, 649585.0, 649590.0, 650185.0)
(2.0606, 649331.80287295, 649585.0, 649110.0, 649210.0, 649585.0)
(6.8672, 649859.18576712, 650750.0, 649235.0, 650445.0, 649235.0)
(2.8517, 650192.00932777, 650420.0, 650010.0, 650105.0, 650370.0)
(3.5767, 650124.25126513, 650260.0, 650105.0, 650135.0, 650105.0)
(3.0442, 650061.88998752, 650250.0, 649755.0, 649825.0, 650135.0)
(3.737, 649412.98407814, 649765.0, 649100.0, 649275.0, 649755.0)
(2.973, 649325.10057181, 649465.0, 649100.0, 649460.0, 649275.0)
(2.7172, 649336.71113646, 649595.0, 649160.0, 649260.0, 649595.0)
(3.8043, 649351.36582288, 649500.0, 649190.0, 649490.0, 649250.0)
(5.7028, 649558.02474223, 649820.0, 649335.0, 649690.0, 649500.0)
(4.6581, 649557.10987312, 649770.0, 649305.0, 649310.0, 649700.0)
(5.4791, 649322.07205563, 649595.0, 649140.0, 649325.0, 649305.0)
(3.837, 649444.05342716, 649605.0, 649255.0, 649545.0, 649335.0)
(6.1226, 649637.61024728, 649810.0, 649325.0, 649810.0, 649550.0)
(4.0033, 649936.59318562, 650390.0, 649730.0, 650000.0, 649810.0)
(6.6243, 650015.1797171, 650040.0, 650000.0, 650000.0, 650000.0)
(3.133, 649992.41094797, 650015.0, 649680.0, 649805.0, 650000.0)
(0.7893, 649687.84112505, 649965.0, 649575.0, 649645.0, 649805.0)
(4.081, 649901.31756922, 650230.0, 649580.0, 650040.0, 649645.0)
(2.7157, 650034.55444269, 650385.0, 649700.0, 649710.0, 650035.0)
(1.8284, 649737.87081601, 649915.0, 649700.0, 649730.0, 649840.0)
(4.3014, 649739.24303715, 649995.0, 649720.0, 649730.0, 649740.0)
(2.2518, 649609.37405631, 649730.0, 649510.0, 649600.0, 649730.0)
(4.1967, 649833.67145614, 650010.0, 649615.0, 649900.0, 649840.0)
(1.2863, 649925.56246599, 650000.0, 649755.0, 649965.0, 649900.0)
(4.2868, 649979.40246804, 650240.0, 649880.0, 650240.0, 649980.0)
(4.1254, 650539.22201483, 650870.0, 650090.0, 650870.0, 650090.0)
(8.9142, 651060.4196675, 651600.0, 650765.0, 651480.0, 650870.0)
(9.782, 651733.06230832, 652240.0, 651195.0, 651295.0, 651290.0)
(4.8409, 651489.505154, 652230.0, 651195.0, 651415.0, 651295.0)
(3.8106, 651419.82391224, 651555.0, 651200.0, 651330.0, 651425.0)
(1.6164, 651191.63975501, 651380.0, 651025.0, 651025.0, 651330.0)
(5.0828, 650858.38789644, 651135.0, 650420.0, 650555.0, 651025.0)
(3.4354, 650722.35445654, 650995.0, 650410.0, 650950.0, 650420.0)
(6.9982, 651724.73814695, 652680.0, 651025.0, 652250.0, 651025.0)
(4.701, 652304.91172091, 652530.0, 652135.0, 652250.0, 652250.0)
(3.9372, 652220.92768973, 652385.0, 651565.0, 652170.0, 652250.0)
(9.7388, 652171.93134678, 652560.0, 651740.0, 652450.0, 652170.0)
(12.5239, 653731.71368344, 655000.0, 652310.0, 655000.0, 652495.0)
(19.1329, 654945.45892154, 655820.0, 654560.0, 655820.0, 654770.0)
(11.9519, 656429.51589287, 657000.0, 655455.0, 656740.0, 655820.0)
(14.6283, 657241.5082067, 658225.0, 656455.0, 658225.0, 656740.0)
(20.6135, 658921.18953598, 660000.0, 657470.0, 658320.0, 658000.0)
(10.468, 658245.34963699, 659000.0, 657505.0, 659000.0, 658320.0)
(17.6201, 659670.56180158, 660000.0, 658635.0, 660000.0, 659000.0)
(23.1284, 658332.50657201, 660000.0, 656880.0, 658460.0, 660000.0)
(13.6714, 658284.30376553, 659625.0, 656565.0, 658860.0, 658900.0)
(7.1949, 658847.70677841, 659500.0, 657960.0, 658295.0, 658860.0)
(16.058, 659157.39045958, 660000.0, 658090.0, 659410.0, 658265.0)
(11.2355, 661360.04356726, 663000.0, 659410.0, 661500.0, 659410.0)
(10.6249, 660911.77413434, 662000.0, 660000.0, 660220.0, 661500.0)
(26.3098, 660817.80735695, 663000.0, 659610.0, 659875.0, 660280.0)
(15.4062, 659551.35494152, 660000.0, 659120.0, 659910.0, 659875.0)
(14.3202, 661187.87216659, 663000.0, 659765.0, 661400.0, 659765.0)
(14.079, 662420.7194403, 663600.0, 661270.0, 661525.0, 661750.0)
(9.2401, 662465.90274997, 663000.0, 661520.0, 663000.0, 661810.0)
(27.2687, 663566.05797123, 663900.0, 662800.0, 663500.0, 663000.0)
(24.8093, 663459.47175051, 663500.0, 662880.0, 663500.0, 663500.0)
(27.7892, 663982.15220301, 664300.0, 663495.0, 664300.0, 663500.0)
(18.5763, 664372.6647664, 664500.0, 664000.0, 664300.0, 664200.0)
